Index	Token	Language
7600	as�	Span
7601	.	Span
7602	Las	Span
7603	patas	Span
7604	.	Span
7605	Y	Span
7606	no	Span
7607	entraba	Span
7608	el	Span
7609	perro	Span
7610	en	Span
7611	el	Span
7612	shower	Eng
7613	y	Span
7614	luego	Span
7615	le	Span
7616	daba	Span
7617	vuelta	Span
7618	as�	Span
7619	.	Span
7620	Dijo	Span
7621	,	Span
7622	Martha	Eng
7623	,	Span
7624	yo	Span
7625	no	Span
7626	le	Span
7627	pod�a	Span
7628	ayudar	Span
7629	a	Span
7630	Roger	Span
7631	porque	Span
7632	me	Span
7633	ca�a	Span
7634	de	Span
7635	risa	Span
7636	de	Span
7637	ver	Span
7638	al	Span
7639	perro	Span
7640	.	Span
7641	Con	Span
7642	las	Span
7643	manos	Span
7644	as�	Span
7645	.	Span
7646	Y	Span
7647	Roger	Span
7648	,	Span
7649	well	Eng
7650	do	Eng
7651	something	Eng
7652	,	Eng
7653	and	Eng
7654	help	Eng
7655	me	Eng
7656	.	Eng
7657	Dijo	Span
7658	,	Span
7659	volteaba	Span
7660	de	Span
7661	lado	Span
7662	,	Span
7663	as�	Span
7664	le	Span
7665	hac�a	Span
7666	as�	Span
7667	de	Span
7668	todas	Span
7669	maneras	Span
7670	,	Span
7671	<UNK>	Span
7672	pero	Span
7673	de	Span
7674	lado	Span
7675	as�	Span
7676	lo	Span
7677	pon�a	Span
7678	de	Span
7679	frente	Span
7680	,	Span
7681	lo	Span
7682	volteaba	Span
7683	al	Span
7684	rev�s	Span
7685	por	Span
7686	atr�s	Span
7687	.	Span
7688	Y	Span
7689	que	Span
7690	las	Span
7691	patas	Span
7692	.	Span
7693	Mov�a	Span
7694	las	Span
7695	manos	Span
7696	,	Span
7697	no	Span
7698	le	Span
7699	hace	Span
7700	como	Span
7701	lo	Span
7702	volteaba	Span
7703	,	Span
7704	<UNK>	Span
7705	parec�a	Span
7706	un	Span
7707	avi�n	Span
7708	.	Span
7709	As�	Span
7710	estaba	Span
7711	de	Span
7712	chiquita	Span
7713	.	Span
7714	Se	Span
7715	me	Span
7716	resbalaba.	Span
7717	Pon�a	Span
7718	las	Span
7719	patitas	Span
7720	as�	Span
7721	.	Span
7722	Y	Span
7723	a	Span
7724	poco	Span
7725	.	Span
7726	Meti�	Span
7727	al	Span
7728	shower	Eng
7729	y	Span
7730	andaba	Span
7731	Roger	Span
7732	todo	Span
7733	<UNK>	Span
7734	cansado	Span
7735	Roger	Span
7736	.	Span
7737	Haz	Span
7738	de	Span
7739	cuenta	Span
7740	,	Span
7741	you	Eng
7742	get	Eng
7743	so	Eng
7744	tired	Eng
7745	y	Span
7746	al	Span
7747	fin	Span
7748	.	Span
7749	So	Eng
7750	heavy	Eng
7751	,	Eng
7752	he	Eng
7753	is	Eng
7754	big	Eng
7755	.	Eng
7756	Si	Span
7757	,	Span
7758	por	Span
7759	fin	Span
7760	la	Span
7761	agarr�	Span
7762	y	Span
7763	le	Span
7764	ech�	Span
7765	una	Span
7766	toalla	Span
7767	y	Span
7768	se	Span
7769	la	Span
7770	di	Span
7771	a	Span
7772	mijo	Span
7773	y	Span
7774	le	Span
7775	digo	Span
7776	toma	Span
7777	t�	Span
7778	secala	Span
7779	en	Span
7780	lo	Span
7781	que	Span
7782	agarro	Span
7783	la	Span
7784	otra	Span
7785	y	Span
7786	en	Span
7787	lo	Span
7788	que	Span
7789	me	Span
7790	di	Span
7791	la	Span
7792	vuelta	Span
7793	se	Span
7794	le	Span
7795	escap�	Span
7796	.	Span
7797	Tuve	Span
7798	que	Span
7799	agarrarla	Span
7800	.	Span
7801	<UNK>	Span
7802	porque	Span
7803	cree	Span
7804	que	Span
7805	esta	Span
7806	jugando	Span
7807	.	Span
7808	But	Eng
7809	,	Eng
7810	she	Eng
7811	is	Eng
7812	brown	Eng
7813	,	Eng
7814	no	Eng
7815	?	Eng
7816	C�mo	Span
7817	cafecita	Span
7818	,	Span
7819	no	Span
7820	?	Span
7821	Es	Span
7822	cafecita	Span
7823	con	Span
7824	negro	Span
7825	oscuro	Span
7826	,	Span
7827	o	Span
7828	mas	Span
7829	bien	Span
7830	dark	Eng
7831	brown	Eng
7832	with	Eng
7833	light	Eng
7834	brown	Eng
7835	.	Eng
7836	Mmm-hmm	Eng
7837	.	Eng
7838	Ya	Span
7839	esta	Span
7840	creciendo	Span
7841	.	Span
7842	S�	Span
7843	,	Span
7844	chico	Span
7845	tama�ote	Span
7846	.	Span
7847	How	Eng
7848	long	Eng
7849	have	Eng
7850	you	Eng
7851	had	Eng
7852	her	Eng
7853	,	Eng
7854	a	Eng
7855	week	Eng
7856	,	Eng
7857	two	Eng
7858	weeks	Eng
7859	?	Eng
7860	Uh	Eng
7861	,	Eng
7862	three	Eng
7863	weeks	Eng
7864	?	Eng
7865	Three	Eng
7866	weeks	Eng
7867	.	Eng
7868	Y	Span
7869	ya	Span
7870	creci�	Span
7871	,	Span
7872	no	Span
7873	te	Span
7874	creas	Span
7875	.	Span
7876	Si	Span
7877	,	Span
7878	pues	Span
7879	s�	Span
7880	mira	Span
7881	el	Span
7882	perro	Span
7883	que	Span
7884	tiene	Span
7885	?	Span
7886	<UNK>	Span
7887	Tambi�n	Span
7888	ya	Span
7889	.	Span
7890	C�mo	Span
7891	va	Span
7892	?	Span
7893	Si	Span
7894	,	Span
7895	muy	Span
7896	grandote	Span
7897	tambi�n	Span
7898	.	Span
7899	Ya	Span
7900	va	Span
7901	creciendo	Span
7902	and	Eng
7903	he	Eng
7904	still	Eng
7905	thinks	Eng
7906	he	Eng
7907	is	Eng
7908	a	Eng
7909	big	Eng
7910	little	Eng
7911	puppy	Eng
7912	.	Eng
7913	And	Eng
7914	,	Eng
7915	that	Eng
7916	is	Eng
7917	the	Eng
7918	thing	Eng
7919	.	Eng
7920	Y	Span
7921	le	Span
7922	hace	Span
7923	as�	Span
7924	<UNK>	Span
7925	.	Span
7926	<UNK>	Span
7927	agacharme	Span
7928	para	Span
7929	untarle	Span
7930	algo	Span
7931	<UNK>	Span
7932	no	Span
7933	se	Span
7934	que	Span
7935	,	Span
7936	me	Span
7937	brinc�	Span
7938	el	Span
7939	perro	Span
7940	<UNK>	Span
7941	de	Span
7942	trompa	Span
7943	,	Span
7944	me	Span
7945	tumb�	Span
7946	en	Span
7947	el	Span
7948	sofa	Span
7949	me	Span
7950	ca�	Span
7951	<UNK>	Span
7952	el	Span
7953	stupid	Eng
7954	dog	Eng
7955	.	Eng
7956	Oye	Span
7957	,	Span
7958	ya	Span
7959	estuvo	Span
7960	bueno	Span
7961	,	Span
7962	no	Span
7963	?	Span
7964	Agarr�	Span
7965	a	Span
7966	la	Span
7967	grandma	Span
7968	y	Span
7969	...	Span
7970	Uh-huh	Span
7971	.	Span
7972	Agarr�	Span
7973	a	Span
7974	la	Span
7975	grandma	Span
7976	.	Span
7977	Bueno	Span
7978	,	Span
7979	say	Eng
7980	goodbye	Eng
7981	babies	Eng
7982	,	Eng
7983	we	Eng
7984	are	Eng
7985	going	Eng
7986	to	Eng
7987	say	Eng
7988	good-bye	Eng
7989	now	Eng
7990	.	Eng
7991	Goodbye	Eng
7992	.	Eng
7993	Bye	Eng
7994	.	Eng
7995	A	Span
7996	ver	Span
7997	,	Span
7998	d�nde	Span
7999	,	Span
8000	c�mo	Span
8001	se	Span
8002	le	Span
8003	apaga	Span
8004	a	Span
8005	esto	Span
8006	?	Span
8007	Lunch	Eng
8008	is	Eng
8009	over	Eng
8010	now	Eng
8011	.	Eng
